item_id,item_name,item_description,item_category,label,confidence_score,reasoning
134284943,Nescafe,"Arabica beans in our convenient Nescafe, made with a special blend of coffee for a quick and delicious",Hot Beverages,vegetarian,1,
134284855,Abood Juice,,Signature Juices,vegetarian,1,
134284851,Beetroot Juice,A healthy and nutritious drink made from fresh beets.,Signature Juices,vegetarian,1,
134284861,Signature Bottle Juice,,Signature Juices,vegetarian,1,
1431984454,Gulab Jamun 2 Pieces,Indian sweet dumplings in sugar syrup,Desserts,vegetarian,1,
1049252887,Choco Frappe,,Boba,vegetarian,1,
1049252895,Matcha Frappe,,Boba,vegetarian,1,
1049252889,Oreo Shake,"Satisfy your sweet tooth with our decadent Oreo Shake, a creamy concoction of velvety vanilla ice cream, rich chocolate syrup, and chunks of crumbly Oreo cookies blended to perfection!",Boba,vegetarian,1,
1049252891,Pistachio Shake,Sweet and creamy drink made from blending pistachio with milk.,Boba,vegetarian,1,
1049252861,Banana Strawberry Shake,,Boba,vegetarian,1,
1049252884,Corn Flakes Latte,,Coffee,vegetarian,1,
1049252853,Hibiscus Mojito,,Mojito,vegetarian,1,
1049252856,Iced Tea Mojito,,Mojito,vegetarian,1,
1049252901,Mixed Berry Mojito,,Mojito,vegetarian,1,
1049252902,Mixed Cone,,Desserts,vegetarian,1,
1049252900,Choco Cup,,Desserts,vegetarian,1,
1049252905,Vanilla Cone,,Desserts,vegetarian,1,
1049252906,Vanilla Cup,,Desserts,vegetarian,1,
1049252904,Mixed Cup,,Desserts,vegetarian,1,
1049252898,Choco Cone,,Desserts,vegetarian,1,
1049252844,Hibiscus Iced Tea,,Iced Tea,vegetarian,1,
1049252873,Orange Iced Tea,,Iced Tea,vegetarian,1,
1049252859,Hot Milk Tea,,Hot Drinks,vegetarian,1,
1049252863,Hot Milk With Nuts,,Hot Drinks,vegetarian,1,
1049252847,Iced Milk With Nuts,,Cold Drinks,vegetarian,1,
1618979251,White Chocolate Mocha,Mocha beverage with the creamy and sweet flavors of white chocolate.,Coffee,vegetarian,1,
1618978363,Americano,Americano is a coffee drink made by diluting a shot of espresso with hot water.,Coffee,vegetarian,1,
1618979000,Flat White,Made with a double shot of espresso and steamed milk,Coffee,vegetarian,1,
1618979081,Hot Chocolate,Hot chocolate is a delicious and comforting drink made from cocoa powder and milk.,Coffee,vegetarian,1,
1618978589,Double Espresso,A bold and double intense flavor of our freshly brewed espresso.,Coffee,vegetarian,1,
1757490619,Iced Coffes,,Coffee,vegetarian,1,
1618978209,Spanish Latte,Shot of espresso that condensed hot milk adds a creamy sweetness to the coffee .,Coffee,vegetarian,1,
119584222,Karak,"Indulge in the rich, aromatic delight of our tantalizingly brewed Karak tea, infusing your senses with its irresistible flavors and creamy, frothy goodness.",Drinks,vegetarian,1,
98158317,Banana Split,"Savor the ultimate dessert delight: our luscious Banana Split, combining creamy vanilla, rich chocolate, and topped with ripe bananas, velvety hot fudge, whipped cream, and crunchy nuts.",Desserts,vegetarian,1,
866051607,7 Up,Small,Drinks,vegetarian,1,
866051594,Pepsi,Small,Drinks,vegetarian,1,
1653407966,Mantanjan,"Traditionally boiled and sweet, mutanjan rice is a delicious dish that has a rainbow-like appearance.",Desserts,vegetarian,1,
1823512038,Gulab Jamun And Rusgulla Dumpllings Mix 1KG,,Desserts,vegetarian,1,
355099442,Fruit chaat,"Spiced mixed fruit medley, an explosion of flavors with a hint of spice.",Desserts,vegetarian,1,
94298361,Coca-Cola Zero,Carbonated soft drink with zero sugar and zero calories,Beverages,vegetarian,1,
330851528,Fanta,Soft Drinks,Beverages,vegetarian,1,
94298362,Sprite,Non caffeinated soft drink,Beverages,vegetarian,1,
307404575,Cheese Strawberry,"Fresh jasmine tea with fresh strawberry, cane sugar and topped with a layer of fresh cream cheese",Juices,vegetarian,1,
299407220,Supreme Flame Peach,Fresh jin xuan oolong tea with fresh peach and cane sugar,Juices,vegetarian,1,
569038859,Supreme Coconut With Water Chestnut,"Fresh jasmine tea with water chestnut, coconut water and green lemon",Juices,vegetarian,1,
951378954,Mini Lemon Jasmine Tea 360ml,"0 calories, sugar with green lemon, and jasmine tea.",Juices,vegetarian,1,
1128674366,Green Grape Lemon Tea 700ml,"Fresh green grape, fresh lemon, fructose, jasmine tea and mint leaves",Juices,vegetarian,1,
951380999,Mini Oolong Lemon Tea 360ml,"Lemon, oolong tea, and cane sugar.",Juices,vegetarian,1,
307404628,Supreme Flame Orange Grapefruit,"Fresh jasmine tea with fresh orange grapefruit, yellow lemon and cane sugar",Juices,vegetarian,1,
999745075,Lemon Litchi,"Jasmine tea with fresh litchi, cane sugar, litchi juice, and lemon.",Juices,vegetarian,1,
307405245,Grilled Flavour Boba Milk Tea,"Fresh black tea with grilled sugar, egg pudding and boba",Juices,vegetarian,1,
299407219,Supreme Flame Pineapple,Fresh jin xuan oolong tea with fresh pineapple and cane sugar,Juices,vegetarian,1,
769640232,Snow Mountain Cherry 500 Ml,"Fresh jin xuan oolong tea, fresh cherry, jelly, cane sugar with Fresh vanilla cream.",Juices,vegetarian,1,
999747965,Snow Mountain Litchi,"Jasmine tea with fresh litchi, cane sugar, litchi juice, strawberry, and cream.",Juices,vegetarian,1,
307404625,Supreme Flame Orange,"Fresh jasmine tea with fresh orange, yellow lemon, green lemon and orange pulp",Juices,vegetarian,1,
299407221,Supreme Flame Cherry Fruit,Fresh jin xuan oolong tea with fresh cherry and cane sugar,Juices,vegetarian,1,
1128674432,Strawberry Lemon Tea 700ml,"Fresh lemon, fresh strawberry with crystal jelly, jasmine tea, and fructose.",Juices,vegetarian,1,
569043657,Supreme Strawberry With Crispy Boba,"Fresh jasmine tea with strawberry, yakult and crispy boba",Juices,vegetarian,1,
1199288819,Jasmine Tea,Fresh jasmine tea and cane sugar,Pure Tea,vegetarian,1,
299407222,Supreme Flame Lemon Smoothie,Fresh jasmine tea with fresh lemon and cane sugar,Smoothie,vegetarian,1,
299407224,Supreme Coconut Smoothie,Fresh coconut milk with clear jelly and cane sugar,Smoothie,vegetarian,1,
299407223,Supreme Flame Matcha Smoothie,Fresh milk with matcha and crystal jelly.,Smoothie,vegetarian,1,
999744855,Cheese Litchi 700ml,"Jasmine tea with fresh litchi, cane sugar, litchi juice, and cheese.",Cheese Tea,vegetarian,1,
868955633,Pomegranate Lychee,"Lychee, Pomegranate Juice, Jasmine Tea, Crystal Jelly, Cheese",Cheese Tea,vegetarian,1,
349643069,Cheese Honeydew Melon,Jasmine tea with honeydew melon and cane sugar topped with a layer of cream cheese.,Cheese Tea,vegetarian,1,
299407213,Cheese Cherry,Fresh jin xuan oolong tea with fresh cherry and cane sugar and topped with a layer of fresh cream cheese,Cheese Tea,vegetarian,1,
299407212,Cheese Black Grape,Fresh jasmine tea with fresh black grape and cane sugar and topped with a layer of fresh cream cheese,Cheese Tea,vegetarian,1,
999749593,Litchi Strawberry,"Jasmine tea with fresh litchi, cane sugar, litchi juice, strawberry, and cheese.",Cheese Tea,vegetarian,1,
868861058,Cheese Pomegranate Lychee,"Lychee, Pomegranate Juice, Jasmine Tea, Crystal Jelly, Cheese",Cheese Tea,vegetarian,1,
299407214,Cheese Mixed Berries,Fresh jasmine tea with fresh strawberry and blueberry and cane sugar and topped with a layer of fresh cream cheese,Cheese Tea,vegetarian,1,
445982177,Cheese Litchi And Strawberry,"Litchi with strawberry, jasmine tea, sucrose and topped with a layer of cream cheese",Cheese Tea,vegetarian,1,
769640273,Mochi Boba Milk Tea 500ML,"Jasmine tea, brown sugar, wang'wang pudding, fresh milk, cooked soybean flour with 3 white jade balls.",Boba Milk Tea,vegetarian,1,
307405217,Brown Sugar Boba With Milk,Fresh milk with boba and brown sugar,Boba Milk Tea,vegetarian,1,
307405145,Oolong Boba Milk Tea,Fresh oolong tea with fresh milk and boba,Boba Milk Tea,vegetarian,1,
307405213,Herbal Jelly Milk Tea,Fresh oolong tea with fresh milk and herbal jelly,Boba Milk Tea,vegetarian,1,
307405235,Matcha Milk Tea,Matcha with fresh milk and red beans,Boba Milk Tea,vegetarian,1,
1175931821,Cheese Cake Boba Milk Tea 500 Ml,"Cake, cream, fresh milk, boba and black tea.",Boba Milk Tea,vegetarian,1,
350269864,Chestnut Boba Milk Tea,"Black tea with milk, brown sugar boba, and chestnut sugar.",Boba Milk Tea,vegetarian,1,
868951518,Black Glutinous Rice boba Milk Tea 500 Ml,"Black glutinous rice, boba, jasmine tea, soy flour, cheese, milk powder",Boba Milk Tea,vegetarian,1,
569022940,Mix Fruit Tea 1000ml Pro,"Fresh jasmine tea with watermelon, pineapple, orange, mango and strawberry",One Liter Special,vegetarian,1,
1830486354,1L Coconut Lemon Tea,"Indulge, in the enchanting combination of jasmine tea, lemon with a fragrance and velvety coconut milk, a touch of fructose adds the amount of sweetness to create a harmonious symphony of tropical flavors that dance on your taste buds, with every sip.",One Liter Special,vegetarian,1,
1830455387,1L Watermelon Lemon Tea,"Indulge in the combination of lemon and refreshing watermelon, complemented by a subtle hint of natural sweetness from fructose, experience the invigorating and satisfying sensation of quenching your thirst with this concoction.",One Liter Special,vegetarian,1,
1830405771,1L Jasmine Lemon Tea,"Experience the combination of jasmine tea, a touch of natural sweetness, from fructose and a subtle hint of zesty lemon. It offers an invigorating journey that is sure to refresh your senses.",One Liter Special,vegetarian,1,
126637708,Anjeer Milkshake,,Milkshake,vegetarian,1,
126637711,Chikoo Shake,,Milkshake,vegetarian,1,
229052124,Karak Tea Biscuits,Karak Tea Biscuits 120 Grams,New Arrivals,vegetarian,1,
126679556,Raj Bhog,,Bengali Sweets,vegetarian,1,
126679528,Chum Chum,,Bengali Sweets,vegetarian,1,
854515761,Kesari Sandesh,"1 Piece
",Bengali Sweets,vegetarian,1,
854516721,Sandesh,"1 Piece
",Bengali Sweets,vegetarian,1,
126637688,Shikanji,Fresh lemon beverage.,Cold Beverages,vegetarian,1,
126637684,Chocolate Monk,"Blend of chocolate, coffee and hazelnut syrup.",Cold Beverages,vegetarian,1,
126637676,Ganga Jamuna,,Cold Beverages,vegetarian,1,
126637678,Green Grape And Celery Juice,,Cold Beverages,vegetarian,1,
126637674,Black Grape,,Cold Beverages,vegetarian,1,
126637679,"Beetroot, Ginger And Carrot Juice",,Cold Beverages,vegetarian,1,
126637677,Jal Jeera With Soda,,Cold Beverages,vegetarian,1,
126637690,Large Filtered Water,,Cold Beverages,vegetarian,1,
126637667,Fresh Lime Water,"A refreshing beverage made by mixing lime juice with water, often served with ice and sugar.",Cold Beverages,vegetarian,1,
126637682,Frosty Cold Coffee,,Cold Beverages,vegetarian,1,
126637685,Honey And Banana Shake,Fresh banana and milk with honey.,Cold Beverages,vegetarian,1,
126637664,Jal Jeera,A spicy thirst quenching appetizer,Cold Beverages,vegetarian,1,
126637675,Masala Chaas,,Cold Beverages,vegetarian,1,
126637656,Fruit Punch,,Cold Beverages,vegetarian,1,
126637686,Grape Mocktail,Rich black grape blended with yoghurt and honey.,Cold Beverages,vegetarian,1,
126637689,Small Filtered Water,,Cold Beverages,vegetarian,1,
126637683,Orange Blast,Orange juice and vanilla ice cream topped with orange juice.,Cold Beverages,vegetarian,1,
126637691,Small Evian Water,,Cold Beverages,vegetarian,1,
126637657,Grape,"A small, juicy fruit with a sweet and tangy flavor.",Cold Beverages,vegetarian,1,
126637687,Frosty Cold Coffee With Ice Cream,,Cold Beverages,vegetarian,1,
126637670,Aerated Drink,,Cold Beverages,vegetarian,1,
126637610,Steamed Rice,"Indulge in the simple yet satisfying pleasure of perfectly steamed rice, featuring fluffy, tender grains with a delicate texture and subtle, comforting aroma!",Rice And Pulao,vegetarian,1,
126679439,Mohanthal,,North Indian Sweets,vegetarian,1,
853510663,Khajoor Badam Katli,500g,North Indian Sweets,vegetarian,1,
853507170,Kesar Pista Katli,500g,North Indian Sweets,vegetarian,1,
853507593,Pista Katli,500g,North Indian Sweets,vegetarian,1,
853514792,Kaju Malai Barfi,500g,North Indian Sweets,vegetarian,1,
853517964,Til Mawa Barfi,500g,North Indian Sweets,vegetarian,1,
853512497,Prunette,,North Indian Sweets,vegetarian,1,
853516824,Mawa Vati,500g,North Indian Sweets,vegetarian,1,
126679410,Imarti,,North Indian Sweets,vegetarian,1,
853507835,Anjeer Pista Katli,250g,North Indian Sweets,vegetarian,1,
126679277,Filio Fig,500g,North Indian Sweets,vegetarian,1,
853520215,Rawa Halwa,500g,North Indian Sweets,vegetarian,1,
126679398,Coconut Pedha,,North Indian Sweets,vegetarian,1,
853520050,Pinni,,North Indian Sweets,vegetarian,1,
126679414,Chandrakala,,North Indian Sweets,vegetarian,1,
853520027,Lahori Barfi,500g,North Indian Sweets,vegetarian,1,
126679493,Special Gulab Jamun 1 Dozen,,North Indian Sweets,vegetarian,1,
1359121853,Aeropress,Its innovative brewing method ensures a rich and robust coffee experience with every sip,Hot Drinks,vegetarian,1,
743455316,Decaf,,Coffee Beans,vegetarian,1,
740215668,Ethiopia Hambela - 250g,,Coffee Beans,vegetarian,1,
740215639,Iced Coffee Bottle,1L Of Iced Coffee,Gathering Bottles,vegetarian,1,
1665221992,Earl Grey,A fragrant black tea infused with the citrusy essence of bergamot.,Tea,vegetarian,1,
1665221979,Cafe Mocha,"Beverage that combines the rich flavors of chocolate and coffee made of rich and creamy blend of espresso, chocolate, and milk.",Coffee,vegetarian,1,
1665221960,Affogato,"Espresso over vanilla gelato, creating bold flavors and creamy indulgence",Coffee,vegetarian,1,
1665221952,Macchiato,A classic coffee beverage made with a shot of espresso and a dollop of frothy milk.,Coffee,vegetarian,1,
1665221956,Piccolo,Espresso-based drink that packs a punch with its perfectly pulled and steamed milk,Coffee,vegetarian,1,
1665221946,Single Espresso,"Bold, rich flavor of our single espresso, made with arabica beans",Coffee,vegetarian,1,
1665221953,Cortado,"Cortado with rich coffee and creamy milk, crafted from freshly brewed espresso and steamed milk topped.",Coffee,vegetarian,1,
1665221038,Gelato Ice Cream,scoop,Desserts,vegetarian,1,
1612771734,Carrot Cake,A moist and sweet cake made with grated carrots and often topped with cream cheese frosting.,Desserts,vegetarian,1,
162896597,Triple Chocolate Cake,Cocoa powder topped with chocolate syrup.,Desserts,vegetarian,1,
162896645,Vitaene C,,Cold Drinks,vegetarian,1,
162896641,Pokka Peach Ice Tea,,Cold Drinks,vegetarian,1,
1665232351,San Pellegrino,Italian mineral water brand.,Cold Drinks,vegetarian,1,
162896640,Pokka Lemon Ice Tea,,Cold Drinks,vegetarian,1,
162896648,Fiji Water,Mineral Water.,Cold Drinks,vegetarian,1,
1665222007,Iced Chocolate,Chilled chocolate beverage.,Iced Coffee,vegetarian,1,
1665222004,Spanish Iced latte,Chilled latte with Spanish twist.,Iced Coffee,vegetarian,1,
1665222000,Iced Americano,Iced Americano is a refreshing coffee drink made by pouring a shot of espresso over ice and adding cold water or milk.,Iced Coffee,vegetarian,1,
1665222001,Iced Latte,Cold Coffee-based beverage that is made by combining espresso with milk.,Iced Coffee,vegetarian,1,
1665169112,Pepsi Diet,Soft Drink,Soft Drinks,vegetarian,1,
162896611,Mountain Dew,Non-caffeinated soft drink,Soft Drinks,vegetarian,1,
162896650,Fresh Mint Lemonade Juice,,Fresh Juices,vegetarian,1,
1665176185,Mango,"A beverage made from blended mango, milk and yogurt",Super Smoothies,vegetarian,1,
1665176592,Banana Spinach,,Super Smoothies,vegetarian,1,
1665176184,Strawberry,A strawberry smoothie is a refreshing and delicious drink made with fresh or frozen strawberries,Super Smoothies,vegetarian,1,
1665176587,Pineapple Ginger,,Super Smoothies,vegetarian,1,
1665176598,Lemon Fizz,,Special Beverages,vegetarian,1,
1665182393,Mango Fizz,,Special Beverages,vegetarian,1,
1665182464,Mango Daiquiri,,Special Beverages,vegetarian,1,
1665182399,Tropical Punch,,Special Beverages,vegetarian,1,
1665182394,Salty Apple Spritze,,Special Beverages,vegetarian,1,
1665176958,Kiwi Fizz,,Special Beverages,vegetarian,1,
1665182395,Mojito,"Refreshing cocktail with lime, mint, and soda water.",Special Beverages,vegetarian,1,
1665182400,Strawberry Daiquiri,,Special Beverages,vegetarian,1,
434810085,Sebastian Cheesecake,,Desserts,vegetarian,1,
434810087,Chocolate Fondant,Rich and gooey chocolate dessert.,Desserts,vegetarian,1,
434810214,Avocado Milkshake,"Delight in our Avocado Milkshake, a creamy and refreshing blend of ripe avocados, luscious milk, and a hint of sweetness, offering a velvety treat that will transport you to pure bliss.",Milkshake,vegetarian,1,
1670962251,Acai Smoothie,Acai and peanut butter,Milkshake,vegetarian,1,
434810120,Hot V60 Hario,,Hot Drinks,vegetarian,1,
434810134,Saffron Latte Hot,,Hot Drinks,vegetarian,1,
434810133,Spanish Latte Hot,,Hot Drinks,vegetarian,1,
434810132,Hot Cafe Latte,,Hot Drinks,vegetarian,1,
434810138,Cold Spanish Latte,"Savor the smooth and invigorating allure of our Cold Spanish Latte, a rich espresso-infused beverage, delicately sweetened and served over ice, providing a refreshing and indulgent coffee experience.",Cold Drinks,vegetarian,1,
434810140,Cold Saffron Latte,,Cold Drinks,vegetarian,1,
437846604,Cold Mini Bottles Drinks - 24 Pieces,Order at least 2 hours before.,Cold Drinks,vegetarian,1,
437776265,Cold Mini Bottles Drinks - 12 Pieces,Order at least one hour before,Cold Drinks,vegetarian,1,
434810141,Cold Pistachio Latte,,Cold Drinks,vegetarian,1,
1402227674,Small Vitamin C,,Soft Drinks,vegetarian,1,
946043351,Fresh Carrots Juice,Carrots.,Fresh Juices,vegetarian,1,
946043385,Fresh Pineapple Juice,Pineapple.,Fresh Juices,vegetarian,1,
946043353,Fresh Watermelon Juice,Watermelon.,Fresh Juices,vegetarian,1,
946043387,Fresh Mango Juice,Mango.,Fresh Juices,vegetarian,1,
1809373840,Mirinda Can,Mirinda Can,BEVERAGES,vegetarian,1,
1809373844,Sparkling Water,Sparkling Water,BEVERAGES,vegetarian,1,
1809373838,Diet Pepsi Can,Diet Pepsi Can,BEVERAGES,vegetarian,1,
1809373837,Pepsi Can,Pepsi Can,BEVERAGES,vegetarian,1,
404814316,Tender Coconut Water,,Juices,vegetarian,1,
404814274,Grapefruit Juice,Refreshing and hydrating beverage made from freshly grapefruit. It is a natural source of vitamins and minerals,Juices,vegetarian,1,
404814323,Lychee Juice,,Juices,vegetarian,1,
404814289,Mosambi Juice,,Juices,vegetarian,1,
404814347,Rasberry Juice,,Juices,vegetarian,1,
